#   Full data used in Becker et al. 2018
# data sources: K2 campaign 5 (K2 C5)
#               K2 campaign 18 (K2 C18)
#               HATNet survey (HAT)
#               Kelt (KELT)
#               WASP (WASP)
#   Errors are uniquely derived for HAT/KELT/WASP
# data sets. 
#   In the paper, we scale errors so that flat line 
# model has a chi-sq of 1, but that scaling is not
# reflected in this data file. 
#   K2 errors are set to the K2 precision for each 
# K2 campaign.
# Flux and error are normalized.
# BJD and BJD-2454833 are given in days.
#
,BJD,BJD-2454833,Flux,Error,Data_Source
26352,2455266.498,433.4980556,0.997815549,0.003532222,WASP
26353,2455266.505,433.5051852,0.993959725,0.002571368,WASP
26354,2455266.506,433.5056481,0.993614793,0.00224334,WASP
26355,2455266.512,433.5116319,1.000360608,0.005464395,WASP
26356,2455266.512,433.5120833,0.997120738,0.005229046,WASP
26357,2455267.353,434.3532292,0.999099374,0.007476064,WASP
26358,2455267.354,434.3536921,0.987558067,0.014588788,WASP
26359,2455267.358,434.3575579,1.004526973,0.008420677,WASP
26360,2455267.358,434.3579977,0.993437588,0.008109082,WASP
26361,2455267.449,434.449375,0.999252796,0.003132526,WASP
26362,2455267.45,434.4498264,0.998444557,0.003131339,WASP
26363,2455268.347,435.3472106,0.998695374,0.009110244,WASP
26364,2455268.348,435.3476505,1.003073454,0.007788347,WASP
26365,2455268.351,435.3508565,0.996257186,0.009502221,WASP
26366,2455268.361,435.3610995,0.996554077,0.019325232,WASP
26367,2455268.365,435.3647454,0.985362411,0.014571041,WASP
26368,2455268.368,435.3675116,1.005955458,0.015313706,WASP
26369,2455268.443,435.4425694,0.990512729,0.014646411,WASP
26370,2455268.443,435.4430093,0.992986381,0.010596422,WASP
26371,2455268.479,435.4791204,1.000755429,0.005473626,WASP
26372,2455268.48,435.4795486,0.999982119,0.0050313,WASP
26373,2455268.492,435.4919676,0.993853033,0.019018754,WASP
26374,2455268.513,435.5133796,0.995850801,0.012213457,WASP
26375,2455268.514,435.5138194,1.003581285,0.01048009,WASP
26376,2455269.348,436.3475579,1.000833273,0.004015137,WASP
26377,2455269.348,436.3479977,1.000558138,0.004424022,WASP
26378,2455269.352,436.3518403,1.000615358,0.003562217,WASP
26379,2455269.352,436.3522801,0.997314394,0.003550038,WASP
26380,2455269.355,436.355,0.994608998,0.003736042,WASP
26381,2455269.355,436.355463,0.99944526,0.003958379,WASP
26382,2455269.358,436.3581944,0.992903829,0.004139753,WASP
26383,2455269.359,436.3586343,0.998695672,0.004801851,WASP
26384,2455269.361,436.3614005,0.99713105,0.00415165,WASP
26385,2455269.362,436.3618403,0.996798038,0.003528911,WASP
26386,2455269.365,436.3645833,1.00025034,0.002580837,WASP
26387,2455269.365,436.3650116,1.002913117,0.002584502,WASP
26388,2455269.369,436.368912,0.999053001,0.002942727,WASP
26389,2455269.369,436.369375,0.999173164,0.003135917,WASP
26390,2455269.372,436.3721065,1.003359556,0.0024114,WASP
26391,2455269.373,436.3725463,1.001443148,0.003954752,WASP
26392,2455269.375,436.3752546,1.001003861,0.004162807,WASP
26393,2455269.376,436.3756944,1.000648379,0.00275484,WASP
26394,2455269.378,436.3784606,0.99579674,0.00292962,WASP
26395,2455269.379,436.3789236,0.996980906,0.00293043,WASP
26396,2455269.382,436.3816319,0.990863323,0.003111001,WASP
26397,2455269.382,436.3820833,0.998195648,0.002396033,WASP
26398,2455269.386,436.3858912,1.003199935,0.002245445,WASP
26399,2455269.386,436.3863194,0.995615602,0.00175631,WASP
26400,2455269.391,436.3912384,1.003651857,0.001758685,WASP
26401,2455269.392,436.3917014,1.003740668,0.001755888,WASP
26402,2455269.396,436.3955093,0.998318613,0.001657558,WASP
26403,2455269.396,436.3959491,0.996107936,0.001655631,WASP
26404,2455269.4,436.3997685,1.000790715,0.001659564,WASP
26405,2455269.4,436.4001968,1.006014347,0.001663803,WASP
26406,2455269.405,436.4052083,1.001478076,0.001657175,WASP
26407,2455269.406,436.405625,1.000995278,0.001844607,WASP
26408,2455269.409,436.4094444,0.999337494,0.001953146,WASP
26409,2455269.41,436.4098843,1.004357457,0.003750931,WASP
26410,2455269.414,436.4137153,1.000272989,0.001655641,WASP
26411,2455269.414,436.4141551,0.996552348,0.001652439,WASP
26412,2455269.418,436.4180093,1.00116384,0.001653564,WASP
26413,2455269.418,436.4184491,0.997428298,0.001650353,WASP
26414,2455269.423,436.4233333,1.000280619,0.001687562,WASP
26415,2455269.424,436.4237731,0.999756157,0.001650219,WASP
26416,2455269.429,436.4286806,0.999461234,0.001954575,WASP
26417,2455269.429,436.4291204,0.998417377,0.002084482,WASP
26418,2455269.434,436.4340394,0.994839847,0.002923447,WASP
26419,2455269.434,436.4344792,0.999817252,0.002935034,WASP
26420,2455269.441,436.440544,0.995313466,0.003115871,WASP
26421,2455269.441,436.4410069,1.004671931,0.00294636,WASP
26422,2455269.446,436.4458912,1.002036452,0.00183958,WASP
26423,2455269.446,436.446331,0.998232067,0.002081088,WASP
26424,2455269.451,436.4512731,0.999631643,0.001840144,WASP
26425,2455269.452,436.4517245,0.997859061,0.001836123,WASP
26426,2455269.457,436.4566088,0.998739243,0.002079769,WASP
26427,2455269.457,436.4570486,0.997021556,0.001648236,WASP
26428,2455269.463,436.4629861,1.000613451,0.003132164,WASP
26429,2455269.463,436.4634259,1.002248168,0.003537677,WASP
26430,2455269.469,436.4693981,1.002084613,0.001657152,WASP
26431,2455269.47,436.469838,0.997459769,0.001653184,WASP
26432,2455269.477,436.4769907,1.000001073,0.001658324,WASP
26433,2455269.477,436.4774306,1.002102494,0.001660331,WASP
26434,2455269.49,436.4898843,0.99413532,0.003119493,WASP
26435,2455269.49,436.4903125,0.998007894,0.00313011,WASP
26436,2455269.504,436.503831,0.994629264,0.002565362,WASP
26437,2455269.504,436.504294,0.995371521,0.002236697,WASP
26438,2455269.511,436.5113194,1.003070474,0.00354736,WASP
26439,2455269.512,436.5117593,0.994144797,0.003723076,WASP
26440,2455269.518,436.5177431,1.002046824,0.005032917,WASP
26441,2455269.518,436.5181944,0.993982852,0.003124774,WASP
26442,2455270.353,437.3532986,1.001276016,0.003817541,WASP
26443,2455270.354,437.3537384,1.002374649,0.010462375,WASP
26444,2455270.355,437.3554167,0.999438763,0.004638144,WASP
26445,2455270.358,437.3575,0.99997896,0.003799532,WASP
26446,2455270.358,437.3579398,1.001539826,0.007504161,WASP
26447,2455270.36,437.3596412,0.99911052,0.002189002,WASP
26448,2455270.36,437.360081,0.994209647,0.004817869,WASP
26449,2455270.362,437.3617361,0.999962747,0.002653014,WASP
26450,2455270.362,437.3621991,0.999461889,0.002826103,WASP
26451,2455270.365,437.3650579,1.000887275,0.005934947,WASP
26452,2455270.366,437.3654977,0.998154879,0.001770097,WASP
26453,2455270.367,437.3671991,0.995258033,0.004182918,WASP
26454,2455270.368,437.3676389,1.001278877,0.002475383,WASP
26455,2455270.369,437.369294,0.999511182,0.002172776,WASP
26456,2455270.37,437.3697569,0.999142468,0.00216864,WASP
26457,2455270.371,437.3713773,0.997581899,0.002465671,WASP
26458,2455270.372,437.3718403,1.003030419,0.002175401,WASP
26459,2455270.374,437.3734954,1.001647353,0.002040429,WASP
26460,2455270.374,437.3739236,1.000354767,0.001755564,WASP
26461,2455270.376,437.3756019,0.998865426,0.001755643,WASP
26462,2455270.376,437.3760532,0.998947084,0.00175606,WASP
26463,2455270.378,437.3777315,0.995415986,0.001752476,WASP
26464,2455270.38,437.3798148,1.00393939,0.001752198,WASP
26465,2455270.38,437.3802546,1.004390121,0.001753338,WASP
26466,2455270.383,437.3830208,1.005070448,0.002464623,WASP
26467,2455270.383,437.3834606,1.000742197,0.001742679,WASP
26468,2455270.387,437.3873148,0.997501612,0.001730477,WASP
26469,2455270.388,437.3877546,1.000358343,0.002451345,WASP
26470,2455270.391,437.3905093,1.003786564,0.002450608,WASP
26471,2455270.391,437.3909491,1.007567048,0.002625,WASP
26472,2455270.394,437.3937269,1.001092672,0.001726313,WASP
26473,2455270.394,437.3941667,0.999480128,0.001725369,WASP
26474,2455270.397,437.3969329,1.003749013,0.00171335,WASP
26475,2455270.397,437.3973727,0.997625113,0.001710769,WASP
26476,2455270.401,437.4013542,0.999029219,0.001705815,WASP
26477,2455270.402,437.401794,0.997921824,0.00170588,WASP
26478,2455270.405,437.4045602,1.0020504,0.001707374,WASP
26479,2455270.405,437.405,0.99855274,0.001701241,WASP
26480,2455270.408,437.4077083,1.00356853,0.019659868,WASP
26481,2455270.408,437.4081597,1.003153086,0.001692163,WASP
26482,2455270.411,437.4109144,0.995627403,0.001688859,WASP
26483,2455270.411,437.4113773,0.999681175,0.001690121,WASP
26484,2455270.414,437.4141088,1.005034804,0.001690401,WASP
26485,2455270.415,437.4145718,0.996271014,0.001776572,WASP
26486,2455270.417,437.4173264,1.005966187,0.001684239,WASP
26487,2455270.418,437.4177778,1.004372835,0.001681353,WASP
26488,2455270.423,437.4227315,1.001377225,0.001682407,WASP
26489,2455270.423,437.4231713,1.00175333,0.001681447,WASP
26490,2455270.427,437.4270023,0.998236597,0.001770685,WASP
26491,2455270.427,437.4274306,1.00135076,0.001863435,WASP
26492,2455270.431,437.4312616,1.001538157,0.002413952,WASP
26493,2455270.432,437.4317245,0.999188244,0.001675983,WASP
26494,2455270.437,437.4367361,0.999484241,0.001862779,WASP
26495,2455270.437,437.4371759,0.998136401,0.00240756,WASP
26496,2455270.441,437.4410069,0.9990803,0.002098714,WASP
26497,2455270.441,437.4414468,0.996627867,0.001669352,WASP
26498,2455270.445,437.4452662,1.004319549,0.001679092,WASP
26499,2455270.446,437.445706,0.99807322,0.003136359,WASP
26500,2455270.45,437.4495255,0.999102116,0.002099417,WASP
26501,2455270.45,437.4499653,1.005619764,0.001864646,WASP
26502,2455270.454,437.4537963,1.006203651,0.00277721,WASP
26503,2455270.454,437.4542593,1.001426816,0.00258768,WASP
26504,2455270.459,437.4591435,0.998449206,0.003337131,WASP
26505,2455270.46,437.4595833,1.00255084,0.003550031,WASP
26506,2455270.464,437.4644676,0.994519651,0.003327366,WASP
26507,2455270.465,437.4649074,1.004161596,0.003971274,WASP
26508,2455270.471,437.4709144,1.004837513,0.002778499,WASP
26509,2455270.471,437.4713542,0.993698835,0.002248257,WASP
26510,2455270.476,437.4762616,0.999529898,0.003150522,WASP
26511,2455270.477,437.4767014,1.004222512,0.002782914,WASP
26512,2455270.482,437.4816204,0.9915483,0.001863575,WASP
26513,2455270.482,437.4820602,1.006176829,0.002601065,WASP
26514,2455270.487,437.4869792,1.003110528,0.00376179,WASP
26515,2455270.487,437.4874074,1.003330708,0.003557505,WASP
26516,2455270.493,437.4933912,1.001793981,0.002963817,WASP
26517,2455270.494,437.493831,0.99691081,0.00276616,WASP
26518,2455270.499,437.4987153,0.99609679,0.003341077,WASP
26519,2455270.499,437.4991782,0.990537882,0.003325663,WASP
26520,2455270.504,437.5040972,0.994962871,0.003143205,WASP
26521,2455270.505,437.504537,0.997367263,0.002959556,WASP
26522,2455270.512,437.5116319,0.995349526,0.002958609,WASP
26523,2455270.512,437.5120602,0.997533143,0.003349645,WASP
26524,2455270.518,437.5180324,0.997221589,0.002276126,WASP
26525,2455270.518,437.5184606,1.003743172,0.004407204,WASP
26526,2455272.491,439.4905556,0.988546312,0.0144858,WASP
26527,2455272.495,439.4954745,1.007514834,0.012461476,WASP
26528,2455272.496,439.4959144,1.005114079,0.011748829,WASP
26529,2455272.502,439.5018634,1.007324815,0.011778666,WASP
26530,2455272.502,439.5023032,0.992881119,0.016347593,WASP
26531,2455272.508,439.5082986,1.001403451,0.015565859,WASP
26532,2455520.61,687.6098264,0.999009252,0.007975955,WASP
26533,2455520.61,687.6102662,0.987798393,0.007898358,WASP
26534,2455520.613,687.6134028,1.009537935,0.018038375,WASP
26535,2455520.617,687.6169907,0.99438715,0.007924619,WASP
26536,2455520.617,687.617419,1.000766873,0.007100463,WASP
26537,2455520.621,687.6205324,0.995620668,0.009887053,WASP
26538,2455520.621,687.6209838,0.997191191,0.009890708,WASP
26539,2455520.628,687.6281134,1.008924603,0.012106544,WASP
26540,2455520.631,687.6312269,1.003511429,0.00864017,WASP
26541,2455520.632,687.6316551,1.00248313,0.007100319,WASP
26542,2455520.635,687.6347685,1.007860661,0.005076417,WASP
26543,2455520.635,687.6352083,0.994054079,0.012361233,WASP
26544,2455520.654,687.6536921,1.001669407,0.009470053,WASP
26545,2455520.654,687.6541551,0.989335239,0.013160576,WASP
26546,2455520.658,687.6576852,1.006535769,0.016843924,WASP
26547,2455520.661,687.6607986,1.003243327,0.01222968,WASP
26548,2455520.661,687.66125,1.003589869,0.01471904,WASP
26549,2455520.664,687.6643634,0.993941784,0.005924684,WASP
26550,2455520.665,687.6648032,1.007389069,0.004731475,WASP
26551,2455520.668,687.6679167,0.990403593,0.005240205,WASP
26552,2455520.668,687.6683796,0.993508637,0.00483705,WASP
26553,2455520.671,687.6714468,0.987914503,0.00403848,WASP
26554,2455520.672,687.6719097,1.003017068,0.00426727,WASP
26555,2455520.675,687.6750231,1.002306461,0.002998849,WASP
26556,2455520.675,687.6754745,1.00165987,0.002329686,WASP
26557,2455520.679,687.6786227,1.001446247,0.002971078,WASP
26558,2455520.679,687.6790625,1.002000809,0.004222995,WASP
26559,2455520.682,687.6821759,1.001435757,0.004040301,WASP
26560,2455520.683,687.6826157,1.007577181,0.01105825,WASP
26561,2455520.686,687.6856944,0.995700836,0.010074751,WASP
26562,2455520.686,687.6861574,0.998172879,0.015979059,WASP
26563,2455520.713,687.7134606,0.983084559,0.015655844,WASP
26564,2455520.72,687.7197801,1.006534338,0.012182837,WASP
26565,2455520.723,687.7233912,0.986814857,0.017035825,WASP
26566,2455520.727,687.7271875,0.999028981,0.010469662,WASP
26567,2455520.728,687.7276273,1.002683878,0.012010036,WASP
26568,2455520.73,687.7297338,0.984388709,0.017099686,WASP
26569,2455520.731,687.731412,1.002518773,0.017808782,WASP
26570,2455520.738,687.7378009,1.009102941,0.01627754,WASP
26571,2455520.738,687.7382407,0.996840596,0.015868889,WASP
26572,2455520.74,687.739919,0.999760032,0.009431435,WASP
26573,2455520.75,687.7498495,0.993630588,0.013348093,WASP
26574,2455520.752,687.7524074,1.001531363,0.018376471,WASP
26575,2455520.754,687.7540856,1.009087801,0.010469758,WASP
26576,2455520.755,687.7545255,1.003477573,0.007961064,WASP
26577,2455520.756,687.7562384,0.996297836,0.010980747,WASP
26578,2455520.757,687.7566782,1.00151968,0.006818087,WASP
26579,2455520.758,687.7583565,0.998685956,0.008339937,WASP
26580,2455520.76,687.760463,1.002681971,0.008783637,WASP
26581,2455520.761,687.7609028,1.005340099,0.012419285,WASP
26582,2455520.765,687.7646991,0.987031162,0.01174713,WASP
26583,2455520.765,687.7651736,0.989267528,0.010878222,WASP
26584,2455520.767,687.7668403,0.993920147,0.006721312,WASP
26585,2455520.767,687.7672801,1.000174761,0.008294334,WASP
26586,2455520.769,687.7689583,1.003756762,0.008762926,WASP
26587,2455520.769,687.7693981,0.997347891,0.009157749,WASP
26588,2455520.771,687.7710764,0.99870646,0.017573984,WASP
26589,2455520.773,687.7731944,0.99366188,0.015433222,WASP
26590,2455520.774,687.7736343,0.984590709,0.012822018,WASP
26591,2455520.775,687.7753241,0.99704206,0.013200267,WASP
26592,2455520.776,687.775787,0.989227772,0.013771462,WASP
26593,2455520.777,687.7774653,0.985331774,0.009719904,WASP
26594,2455520.778,687.7779282,1.002508044,0.012604142,WASP
26595,2455520.78,687.7796065,1.000877619,0.009661645,WASP
26596,2455520.782,687.7817014,0.997068822,0.008583535,WASP
26597,2455520.782,687.7821296,0.986088157,0.011147876,WASP
26598,2455522.639,689.6392477,1.009991288,0.006317698,WASP
26599,2455522.64,689.6396991,0.996315539,0.006641984,WASP
26600,2455522.641,689.6413889,1.005640268,0.005851566,WASP
26601,2455522.642,689.6418519,0.995514035,0.007627216,WASP
26602,2455522.644,689.6435532,1.012983918,0.011263822,WASP
26603,2455522.644,689.6440046,1.009295702,0.016696513,WASP
26604,2455522.648,689.6482407,1.001642466,0.016135281,WASP
26605,2455522.65,689.6499306,1.004505992,0.015040854,WASP
26606,2455522.65,689.6503704,0.999318659,0.018837368,WASP
26607,2455522.652,689.6520486,0.986832023,0.01975587,WASP
26608,2455522.652,689.6524884,0.991970599,0.018282998,WASP
26609,2455522.655,689.6545949,0.995560288,0.018042829,WASP
26610,2455522.657,689.657338,1.00110364,0.006691342,WASP
26611,2455522.658,689.6577778,1.003317237,0.006919072,WASP
26612,2455522.659,689.659456,0.993913651,0.007493738,WASP
26613,2455522.66,689.6598958,1.003384829,0.006270271,WASP
26614,2455522.662,689.6615625,0.986944318,0.007026744,WASP
26615,2455522.662,689.6620023,0.994578958,0.006865472,WASP
26616,2455522.664,689.6636806,1.011485815,0.019925747,WASP
26617,2455522.689,689.6890625,0.99060452,0.015740119,WASP
26618,2455523.602,690.6018866,0.999641657,0.005072767,WASP
26619,2455523.602,690.6023264,0.993599296,0.00502842,WASP
26620,2455523.604,690.6041667,0.999979258,0.004660082,WASP
26621,2455523.605,690.6045949,1.002639532,0.005454704,WASP
26622,2455523.606,690.6064352,0.996975899,0.005620081,WASP
26623,2455523.607,690.606875,0.993335605,0.00559073,WASP
26624,2455523.609,690.6087384,1.00231719,0.006262009,WASP
26625,2455523.609,690.6091782,0.99950707,0.005835137,WASP
26626,2455523.611,690.6110417,0.998911619,0.014672243,WASP
26627,2455523.618,690.6179167,0.999852061,0.003888004,WASP
26628,2455523.618,690.6183565,0.996380031,0.004211921,WASP
26629,2455523.619,690.6189236,1.00257802,0.004059444,WASP
26630,2455523.619,690.6193866,0.997205794,0.004045325,WASP
26631,2455523.62,690.6199074,1.004069686,0.004422832,WASP
26632,2455523.62,690.6203472,0.996811569,0.004211048,WASP
26633,2455523.621,690.6209028,0.99060154,0.00417692,WASP
26634,2455523.621,690.6213426,0.9989447,0.004582615,WASP
26635,2455523.622,690.621875,0.99871397,0.004208202,WASP
26636,2455523.622,690.6223148,0.996282518,0.004389886,WASP
26637,2455523.623,690.6228356,1.005252123,0.005810797,WASP
26638,2455523.623,690.6232986,0.995179236,0.005568143,WASP
26639,2455523.624,690.623831,0.997309029,0.0040243,WASP
26640,2455523.624,690.6242708,0.996326566,0.004385841,WASP
26641,2455523.625,690.6247917,1.003954053,0.004590345,WASP
26642,2455523.625,690.6252315,0.994190156,0.004747523,WASP
26643,2455523.626,690.6257407,1.00724566,0.005210453,WASP
26644,2455523.626,690.6261921,0.995094717,0.004572102,WASP
26645,2455523.627,690.6267245,0.99558568,0.004382342,WASP
26646,2455523.627,690.6271644,1.000137925,0.004577868,WASP
26647,2455523.628,690.6276852,1.001034617,0.004765405,WASP
26648,2455523.628,690.628125,0.996616304,0.004368598,WASP
26649,2455523.629,690.6286806,1.000141859,0.00438779,WASP
26650,2455523.629,690.6291204,0.998786509,0.004965412,WASP
26651,2455523.63,690.6296528,0.998014808,0.004378314,WASP
26652,2455523.63,690.6300926,0.995541573,0.004562445,WASP
26653,2455523.631,690.6306134,0.996273875,0.005156718,WASP
26654,2455523.631,690.6310532,0.99825269,0.004963086,WASP
26655,2455523.632,690.6315856,1.014576435,0.014871986,WASP
26656,2455523.633,690.6325694,0.995222807,0.006394251,WASP
26657,2455523.633,690.6330093,0.993275046,0.005752614,WASP
26658,2455523.634,690.6335185,1.002384305,0.006435745,WASP
26659,2455523.634,690.6339699,1.005274057,0.008417617,WASP
26660,2455523.634,690.6344792,0.986818254,0.00871209,WASP
26661,2455523.635,690.634919,0.998967886,0.005790634,WASP
26662,2455523.635,690.6354398,0.994874418,0.004962614,WASP
26663,2455523.636,690.6358796,0.998717368,0.004979705,WASP
26664,2455523.636,690.636412,1.006783843,0.01453606,WASP
26665,2455523.646,690.6456481,0.998859525,0.014192306,WASP
26666,2455523.666,690.6662963,0.998534322,0.005113401,WASP
26667,2455523.667,690.6668287,0.996224344,0.003937609,WASP
26668,2455523.667,690.6672685,0.996860385,0.003585292,WASP
26669,2455523.668,690.6677546,0.993034661,0.003234289,WASP
26670,2455523.668,690.6681944,0.998031139,0.003406566,WASP
26671,2455523.669,690.6687269,0.994290411,0.003411282,WASP
26672,2455523.669,690.6691667,1.000893593,0.003114347,WASP
26673,2455523.67,690.6696875,0.994721174,0.002952652,WASP
26674,2455523.67,690.6701273,0.995630145,0.002532862,WASP
26675,2455523.671,690.6706597,1.00097096,0.003098239,WASP
26676,2455523.671,690.671088,1.001510143,0.003586176,WASP
