,trial,End_Time(yrs),whole_system_stable,planet
7054,7122,1000614.648,yes,2
7055,7123,44.9383937,no,0
7056,7123,44.9383937,no,1
7057,7123,106.1162077,no,2
7058,7124,1000614.648,yes,0
7059,7124,1000614.648,yes,1
7060,7124,1000614.648,yes,2
7061,7125,1000614.648,yes,0
7062,7125,1000614.648,yes,1
7063,7125,1000614.648,yes,2
7064,7126,154046.7548,no,0
7065,7126,149730.6031,no,1
7066,7126,149730.6031,no,2
7067,7127,1153.202515,no,0
7068,7127,1153.202515,no,1
7069,7127,2288.218045,no,2
7070,7128,254.7008239,no,0
7071,7128,254.7008239,no,1
7072,7128,272.5470725,no,2
7073,7129,1000614.648,yes,0
7074,7129,1000614.648,yes,1
7075,7129,1000614.648,yes,2
7076,7130,1000614.648,yes,0
7077,7130,1000614.648,yes,1
7078,7130,1000614.648,yes,2
7079,7131,1679.912045,no,0
7080,7131,429.0528061,no,1
7081,7131,1000614.648,no,2
7082,7132,642.2696362,no,0
7083,7132,184.1909741,no,1
7084,7132,184.1909741,no,2
7085,7133,1000614.648,yes,0
7086,7133,1000614.648,yes,1
7087,7133,1000614.648,yes,2
7088,7134,1000614.648,yes,0
7089,7134,1000614.648,yes,1
7090,7134,1000614.648,yes,2
7091,7135,716.1109814,no,0
7092,7135,508.407532,no,1
7093,7135,508.407532,no,2
7094,7136,225.3486988,no,0
7095,7136,55.2938614,no,1
7096,7136,55.2938614,no,2
7097,7137,1884.391778,no,0
7098,7137,1675.068238,no,1
7099,7137,1675.068238,no,2
7100,7138,94015.02367,no,0
7101,7138,65665.41275,no,1
7102,7138,65665.41275,no,2
7103,7139,154.3761178,no,0
7104,7139,154.3761178,no,1
7105,7139,1024.642405,no,2
7106,7140,71339.20818,no,0
7107,7140,71339.20818,no,1
7108,7140,71450.76675,no,2
7109,7141,30511.61743,no,0
7110,7141,16094.02767,no,1
7111,7141,16094.02767,no,2
7112,7142,187.4650038,no,0
7113,7142,187.4650038,no,1
7114,7142,4552.408783,no,2
7115,7143,33460.16636,no,0
7116,7143,33460.16636,no,1
7117,7143,33508.90322,no,2
7118,7144,9908.111477,no,0
7119,7144,9390.424016,no,1
7120,7144,9390.424016,no,2
7121,7145,1000614.648,yes,0
7122,7145,1000614.648,yes,1
7123,7145,1000614.648,yes,2
7124,7146,21899.06823,no,0
7125,7146,21899.06823,no,1
7126,7146,448339.7669,no,2
7127,7147,153356.7504,no,0
7128,7147,153356.7504,no,1
7129,7147,294798.0835,no,2
7130,7148,141047.6522,no,0
7131,7148,140667.7798,no,1
7132,7148,140667.7798,no,2
7133,7149,1000614.648,yes,0
7134,7149,1000614.648,yes,1
7135,7149,1000614.648,yes,2
7136,7150,463.0926878,no,0
7137,7150,13.3574949,no,1
7138,7150,13.3574949,no,2
7139,7151,610301.5878,no,0
7140,7151,610301.5878,no,1
7141,7151,656451.0986,no,2
7142,7152,1000614.648,yes,0
7143,7152,1000614.648,yes,1
7144,7152,1000614.648,yes,2
7145,7153,261352.7784,no,0
7146,7153,261352.7784,no,1
7147,7153,275158.6298,no,2
7148,7154,1000614.648,yes,0
7149,7154,1000614.648,yes,1
7150,7154,1000614.648,yes,2
7151,7155,424531.762,no,0
7152,7155,424531.762,no,1
7153,7155,430832.1339,no,2
7154,7156,1006.335857,no,0
7155,7156,79.9308217,no,1
7156,7156,79.9308217,no,2
7157,7157,1000614.648,yes,0
7158,7157,1000614.648,yes,1
7159,7157,1000614.648,yes,2
7160,7158,14022.86282,no,0
7161,7158,13704.38706,no,1
7162,7158,13704.38706,no,2
7163,7159,1000614.648,yes,0
7164,7159,1000614.648,yes,1
7165,7159,1000614.648,yes,2
7166,7160,1000614.648,yes,0
7167,7160,1000614.648,yes,1
7168,7160,1000614.648,yes,2
7169,7161,730942.7908,no,0
7170,7161,730942.7908,no,1
7171,7161,732403.3471,no,2
7172,7162,1000614.648,yes,0
7173,7162,1000614.648,yes,1
7174,7162,1000614.648,yes,2
7175,7163,1000614.648,yes,0
7176,7163,1000614.648,yes,1
7177,7163,1000614.648,yes,2
7178,7164,1000614.648,yes,0
7179,7164,1000614.648,yes,1
7180,7164,1000614.648,yes,2
7181,7165,13042.24205,no,0
7182,7165,13042.24205,no,1
7183,7165,39373.12258,no,2
7184,7166,1000614.648,yes,0
7185,7166,1000614.648,yes,1
7186,7166,1000614.648,yes,2
7187,7167,51666.01752,no,0
7188,7167,51666.01752,no,1
7189,7167,121473.1968,no,2
7190,7168,1000614.648,yes,0
7191,7168,1000614.648,yes,1
7192,7168,1000614.648,yes,2
7193,7169,1000614.648,yes,0
7194,7169,1000614.648,yes,1
7195,7169,1000614.648,yes,2
7196,7170,1546.481402,no,0
7197,7170,1546.481402,no,1
7198,7170,2316.792214,no,2
7199,7171,1000614.648,no,0
7200,7171,760560.7726,no,1
7201,7171,760560.7726,no,2
7202,7172,47752.46592,no,0
7203,7172,47752.46592,no,1
7204,7172,53260.48366,no,2
7205,7173,1000614.648,yes,0
7206,7173,1000614.648,yes,1
7207,7173,1000614.648,yes,2
7208,7174,54977.4472,no,0
7209,7174,387134.8392,no,1
7210,7174,256.2837445,no,2
7211,7176,18791.61223,no,0
7212,7176,18791.61223,no,1
7213,7176,22467.91251,no,2
7214,7177,91.3573153,no,0
7215,7177,91.3573153,no,1
7216,7177,97.9223322,no,2
7217,7178,16473.65317,no,0
7218,7178,15095.32915,no,1
7219,7178,15095.32915,no,2
7220,7179,8794.487598,no,0
7221,7179,1006.631121,no,1
7222,7179,1006.631121,no,2
7223,7181,1000614.648,yes,0
7224,7181,1000614.648,yes,1
7225,7181,1000614.648,yes,2
7226,7182,40027.04355,no,0
7227,7182,40027.04355,no,1
7228,7182,40802.28678,no,2
7229,7183,64220.35383,no,0
7230,7183,2176.843159,no,1
7231,7183,2176.843159,no,2
7232,7184,8063.125769,no,0
7233,7184,8063.125769,no,1
7234,7184,8090.717507,no,2
7235,7185,173.5784915,no,0
7236,7185,173.5784915,no,1
7237,7185,404.0127076,no,2
7238,7186,8188.459038,no,0
7239,7186,6513.516325,no,1
7240,7186,6513.516325,no,2
7241,7187,94962.41347,no,0
7242,7187,3088.689285,no,1
7243,7187,3088.689285,no,2
7244,7188,14098.74571,no,0
7245,7188,14098.74571,no,1
7246,7188,19886.99866,no,2
7247,7189,1000614.648,yes,0
7248,7189,1000614.648,yes,1
7249,7189,1000614.648,yes,2
7250,7190,12651.84334,no,0
7251,7190,12651.84334,no,1
7252,7190,1000614.648,no,2
7253,7191,422.6005806,no,0
7254,7191,422.6005806,no,1
7255,7191,435.5119786,no,2
7256,7192,1000614.648,yes,0
7257,7192,1000614.648,yes,1
7258,7192,1000614.648,yes,2
7259,7193,899.5488965,no,0
7260,7193,52.2751281,no,1
7261,7193,52.2751281,no,2
7262,7194,1000614.648,yes,0
7263,7194,1000614.648,yes,1
7264,7194,1000614.648,yes,2
7265,7195,1000614.648,yes,0
7266,7195,1000614.648,yes,1
7267,7195,1000614.648,yes,2
7268,7197,7027.36278,no,0
7269,7197,7027.36278,no,1
7270,7197,13033.551,no,2
7271,7198,1000614.648,yes,0
7272,7198,1000614.648,yes,1
7273,7198,1000614.648,yes,2
7274,7199,2736.018599,no,0
7275,7199,2736.018599,no,1
7276,7199,4671.24529,no,2
7277,7202,45167.11178,no,0
7278,7202,45167.11178,no,1
7279,7202,57469.40755,no,2
7280,7203,620928.2369,no,0
7281,7203,620928.2369,no,1
7282,7203,622707.5642,no,2
7283,7204,1509.71669,no,0
7284,7204,226.529307,no,1
7285,7204,226.529307,no,2
7286,7205,10748.15726,no,0
7287,7205,6032.783769,no,1
7288,7205,6032.783769,no,2
7289,7206,1000614.648,yes,0
7290,7206,1000614.648,yes,1
7291,7206,1000614.648,yes,2
7292,7207,1000614.648,yes,0
7293,7207,1000614.648,yes,1
7294,7207,1000614.648,yes,2
7295,7208,1385.899742,no,0
7296,7208,1385.899742,no,1
7297,7208,3068.680853,no,2
7298,7209,2363.204132,no,0
7299,7209,1172.02563,no,1
7300,7209,1172.02563,no,2
7301,7210,9392.962515,no,0
7302,7210,9307.906112,no,1
7303,7210,9307.906112,no,2
7304,7211,1000614.648,yes,0
7305,7211,1000614.648,yes,1
7306,7211,1000614.648,yes,2
7307,7213,941.653325,no,0
7308,7213,941.653325,no,1
7309,7213,1000614.648,no,2
7310,7214,2219.559881,no,0
7311,7214,2219.559881,no,1
7312,7214,6761.471927,no,2
7313,7215,3757.620077,no,0
7314,7215,3757.620077,no,1
7315,7215,4090.05303,no,2
7316,7216,1000614.648,yes,0
7317,7216,1000614.648,yes,1
7318,7216,1000614.648,yes,2
7319,7217,2263.625023,no,0
7320,7217,2263.625023,no,1
7321,7217,2304.296107,no,2
7322,7218,84108.59781,no,0
7323,7218,3043.199492,no,1
7324,7218,3043.199492,no,2
7325,7219,1516.733524,no,0
7326,7219,1516.733524,no,1
7327,7219,11723.58059,no,2
7328,7220,9075.726554,no,0
7329,7220,9075.726554,no,1
7330,7220,27044.75539,no,2
7331,7221,1393.973868,no,0
7332,7221,1393.973868,no,1
7333,7221,1441.535899,no,2
7334,7222,15605.9914,no,0
7335,7222,15605.9914,no,1
7336,7222,23668.28121,no,2
7337,7223,828.8518395,no,0
7338,7223,828.8518395,no,1
7339,7223,2646.919785,no,2
7340,7224,41581.32124,no,0
7341,7224,40295.67525,no,1
7342,7224,40295.67525,no,2
7343,7225,11342.2881,no,0
7344,7225,11342.2881,no,1
7345,7225,64818.03916,no,2
7346,7227,1000614.648,yes,0
7347,7227,1000614.648,yes,1
7348,7227,1000614.648,yes,2
7349,7228,1000614.648,yes,0
7350,7228,1000614.648,yes,1
7351,7228,1000614.648,yes,2
7352,7229,12805.52626,no,0
7353,7229,12805.52626,no,1
7354,7229,13732.29279,no,2
7355,7230,1000614.648,yes,0
7356,7230,1000614.648,yes,1
7357,7230,1000614.648,yes,2
7358,7231,139663.0567,no,0
7359,7231,139663.0567,no,1
7360,7231,143246.989,no,2
7361,7232,5313.68864,no,0
7362,7232,5313.68864,no,1
7363,7232,13747.75752,no,2
7364,7233,1000614.648,yes,0
7365,7233,1000614.648,yes,1
7366,7233,1000614.648,yes,2
7367,7234,54669.45441,no,0
7368,7234,54669.45441,no,1
7369,7234,54812.43189,no,2
7370,7235,73917.11347,no,0
7371,7235,73917.11347,no,1
7372,7235,77706.44308,no,2
7373,7236,557.1377381,no,0
7374,7236,557.1377381,no,1
7375,7236,639.0675881,no,2
7376,7238,1000614.648,yes,0
7377,7238,1000614.648,yes,1
7378,7238,1000614.648,yes,2
7379,7239,13502.79273,no,0
7380,7239,2372.770161,no,1
7381,7239,2372.770161,no,2
7382,7240,3212.507022,no,0
7383,7240,3212.507022,no,1
7384,7240,4203.105589,no,2
7385,7241,1000614.648,yes,0
7386,7241,1000614.648,yes,1
7387,7241,1000614.648,yes,2
7388,7243,2065.885015,no,0
7389,7243,2065.885015,no,1
7390,7243,2069.657858,no,2
7391,7244,1000614.648,yes,0
7392,7244,1000614.648,yes,1
7393,7244,1000614.648,yes,2
7394,7246,1000614.648,yes,0
7395,7246,1000614.648,yes,1
7396,7246,1000614.648,yes,2
7397,7247,1000614.648,yes,0
7398,7247,1000614.648,yes,1
7399,7247,1000614.648,yes,2
7400,7248,1000614.648,yes,0
7401,7248,1000614.648,yes,1
7402,7248,1000614.648,yes,2
7403,7249,2818.321001,no,0
7404,7249,2818.321001,no,1
7405,7249,2826.103853,no,2
7406,7250,603024.3526,no,0
7407,7250,603024.3526,no,1
7408,7250,613000.7324,no,2
7409,7251,828905.1645,no,0
7410,7251,828905.1645,no,1
7411,7251,831532.3768,no,2
7412,7252,486.8410385,no,0
7413,7252,23.8564447,no,1
7414,7252,23.8564447,no,2
7415,7253,2185.306197,no,0
7416,7253,1381.63047,no,1
7417,7253,1381.63047,no,2
7418,7254,16153.29644,no,0
7419,7254,16153.29644,no,1
7420,7254,18964.46271,no,2
7421,7255,1000614.648,yes,0
7422,7255,1000614.648,yes,1
7423,7255,1000614.648,yes,2
7424,7256,44477.44856,no,0
7425,7256,44477.44856,no,1
7426,7256,54369.75635,no,2
7427,7257,539.2178706,no,0
7428,7257,539.2178706,no,1
7429,7257,3175.20271,no,2
7430,7258,301.0534188,no,0
7431,7258,301.0534188,no,1
7432,7258,2634.692781,no,2
7433,7259,1000614.648,yes,0
7434,7259,1000614.648,yes,1
7435,7259,1000614.648,yes,2
7436,7260,9143.402725,no,0
7437,7260,9143.402725,no,1
7438,7260,12709.05744,no,2
7439,7261,62658.48227,no,0
7440,7261,62658.48227,no,1
7441,7261,473978.9722,no,2
7442,7262,1000614.648,yes,0
7443,7262,1000614.648,yes,1
7444,7262,1000614.648,yes,2
7445,7263,1000614.648,yes,0
7446,7263,1000614.648,yes,1
7447,7263,1000614.648,yes,2
7448,7264,2006.493474,no,0
7449,7264,2006.493474,no,1
7450,7264,2170.986643,no,2
7451,7265,620852.619,no,0
7452,7265,613271.1691,no,1
7453,7265,613271.1691,no,2
7454,7266,1000614.648,yes,0
7455,7266,1000614.648,yes,1
7456,7266,1000614.648,yes,2
7457,7267,1000614.648,yes,0
7458,7267,1000614.648,yes,1
7459,7267,1000614.648,yes,2
7460,7268,1000614.648,yes,0
7461,7268,1000614.648,yes,1
7462,7268,1000614.648,yes,2
7463,7269,14496.27165,no,0
7464,7269,1480.646731,no,1
7465,7269,1480.646731,no,2
7466,7270,10939.8796,no,0
7467,7270,10939.8796,no,1
7468,7270,53455.36662,no,2
7469,7271,1000614.648,yes,0
7470,7271,1000614.648,yes,1
7471,7271,1000614.648,yes,2
7472,7272,2601.84443,no,0
7473,7272,2601.84443,no,1
7474,7272,4683.445075,no,2
7475,7273,7530.114855,no,0
7476,7273,7530.114855,no,1
7477,7273,45692.15243,no,2
7478,7276,1000614.648,yes,0
7479,7276,1000614.648,yes,1
7480,7276,1000614.648,yes,2
7481,7277,214.5269427,no,0
7482,7277,214.5269427,no,1
7483,7277,5139.037333,no,2
7484,7278,1000614.648,yes,0
7485,7278,1000614.648,yes,1
7486,7278,1000614.648,yes,2
7487,7279,357262.9093,no,0
7488,7279,357262.9093,no,1
7489,7279,1000614.648,no,2
7490,7280,1000614.648,yes,0
7491,7280,1000614.648,yes,1
7492,7280,1000614.648,yes,2
7493,7281,1000614.648,yes,0
7494,7281,1000614.648,yes,1
7495,7281,1000614.648,yes,2
7496,7282,11808.49325,no,0
7497,7282,4817.230976,no,1
7498,7282,4817.230976,no,2
7499,7283,2377.87965,no,0
7500,7283,116.2268835,no,1
7501,7283,116.2268835,no,2
7502,7284,1000614.648,yes,0
7503,7284,1000614.648,yes,1
7504,7284,1000614.648,yes,2
7505,7286,1000614.648,yes,0
7506,7286,1000614.648,yes,1
7507,7286,1000614.648,yes,2
7508,7287,9406.204746,no,0
7509,7287,9406.204746,no,1
7510,7287,10910.85228,no,2
7511,7288,186202.5645,no,0
7512,7288,186202.5645,no,1
7513,7288,189022.1911,no,2
7514,7289,31502.56274,no,0
7515,7289,20532.62204,no,1
7516,7289,20532.62204,no,2
7517,7290,10209.00384,no,0
7518,7290,10209.00384,no,1
7519,7290,12044.15736,no,2
7520,7291,56765.10544,no,0
7521,7291,8267.801404,no,1
7522,7291,8267.801404,no,2
7523,7292,1000614.648,yes,0
7524,7292,1000614.648,yes,1
7525,7292,1000614.648,yes,2
7526,7294,44714.15468,no,0
7527,7294,44714.15468,no,1
7528,7294,48026.12872,no,2
7529,7295,4985.473402,no,0
7530,7295,4985.473402,no,1
7531,7295,11141.94374,no,2
7532,7296,993.0158441,no,0
7533,7296,993.0158441,no,1
7534,7296,1144.587232,no,2
7535,7297,155.3180168,no,0
7536,7297,155.3180168,no,1
7537,7297,4603.793311,no,2
7538,7299,6657.401317,no,0
7539,7299,6657.401317,no,1
7540,7299,8988.880472,no,2
7541,7300,721737.5261,no,0
7542,7300,25828.77149,no,1
7543,7300,25828.77149,no,2
7544,7301,1000614.648,yes,0
7545,7301,1000614.648,yes,1
7546,7301,1000614.648,yes,2
7547,7302,1000614.648,yes,0
7548,7302,1000614.648,yes,1
7549,7302,1000614.648,yes,2
7550,7303,1000614.648,yes,0
7551,7303,1000614.648,yes,1
7552,7303,1000614.648,yes,2
7553,7304,162.7046035,no,0
7554,7304,93.8738158,no,1
7555,7304,93.8738158,no,2
7556,7305,642.890278,no,0
7557,7305,642.890278,no,1
7558,7305,3295.282706,no,2
7559,7306,93320.34575,no,0
7560,7306,93320.34575,no,1
7561,7306,124015.3339,no,2
7562,7307,409.8998397,no,0
7563,7307,401.559896,no,1
7564,7307,401.559896,no,2
7565,7308,1000614.648,yes,0
7566,7308,1000614.648,yes,1
7567,7308,1000614.648,yes,2
7568,7309,284.5647445,no,0
7569,7309,284.5647445,no,1
7570,7309,21174.6512,no,2
7571,7310,81990.01459,no,0
7572,7310,78321.40645,no,1
7573,7310,78321.40645,no,2
7574,7311,1182.375942,no,2
7575,7312,1000614.648,yes,0
7576,7312,1000614.648,yes,1
7577,7312,1000614.648,yes,2
7578,7313,49866.57543,no,0
7579,7313,49866.57543,no,1
7580,7313,76738.76398,no,2
7581,7314,1000614.648,no,0
7582,7314,857560.6778,no,1
7583,7314,860331.915,no,2
7584,7315,1000614.648,yes,0
7585,7315,1000614.648,yes,1
7586,7315,1000614.648,yes,2
7587,7316,4192.181303,no,0
7588,7316,4192.181303,no,1
7589,7316,4744.607593,no,2
7590,7317,1000614.648,yes,0
7591,7317,1000614.648,yes,1
7592,7317,1000614.648,yes,2
7593,7318,1000614.648,yes,0
7594,7318,1000614.648,yes,1
7595,7318,1000614.648,yes,2
7596,7319,1000614.648,yes,0
7597,7319,1000614.648,yes,1
7598,7319,1000614.648,yes,2
7599,7320,10861.69,no,0
7600,7320,10861.69,no,1
7601,7320,25260.56879,no,2
7602,7321,2162.987385,no,0
7603,7321,83.2890048,no,1
7604,7321,83.2890048,no,2
7605,7322,13810.86951,no,0
7606,7322,147.095533,no,1
7607,7322,147.095533,no,2
7608,7323,6108.652641,no,0
7609,7323,509.082834,no,1
7610,7323,509.082834,no,2
7611,7324,1000614.648,yes,0
7612,7324,1000614.648,yes,1
7613,7324,1000614.648,yes,2
7614,7325,97978.73542,no,0
7615,7325,97978.73542,no,1
7616,7325,105588.9093,no,2
7617,7326,901.992497,no,0
7618,7326,901.992497,no,1
7619,7326,6211.959385,no,2
7620,7327,1000614.648,yes,0
7621,7327,1000614.648,yes,1
7622,7327,1000614.648,yes,2
7623,7328,646.5401652,no,0
7624,7328,646.5401652,no,1
7625,7328,3292.274553,no,2
7626,7329,443.8094198,no,0
7627,7329,443.8094198,no,1
7628,7329,1062.654107,no,2
7629,7331,39914.11935,no,0
7630,7331,39914.11935,no,1
7631,7331,40479.13739,no,2
7632,7332,22442.71806,no,0
7633,7332,22442.71806,no,1
7634,7332,23448.27019,no,2
7635,7333,815.5190716,no,0
7636,7333,815.5190716,no,1
7637,7333,846.047654,no,2
7638,7334,20505.05967,no,0
7639,7334,20505.05967,no,1
7640,7334,23818.31633,no,2
7641,7335,1000614.648,yes,0
7642,7335,1000614.648,yes,1
7643,7335,1000614.648,yes,2
7644,7336,6573.317912,no,0
7645,7336,5250.429764,no,1
7646,7336,5250.429764,no,2
7647,7337,46812.12942,no,0
7648,7337,594.9392717,no,1
7649,7337,594.9392717,no,2
7650,7338,1000614.648,yes,0
7651,7338,1000614.648,yes,1
7652,7338,1000614.648,yes,2
7653,7339,1000614.648,yes,0
7654,7339,1000614.648,yes,1
7655,7339,1000614.648,yes,2
7656,7340,1000614.648,yes,0
7657,7340,1000614.648,yes,1
7658,7340,1000614.648,yes,2
7659,7341,1000614.648,yes,0
7660,7341,1000614.648,yes,1
7661,7341,1000614.648,yes,2
7662,7342,1000614.648,yes,0
7663,7342,1000614.648,yes,1
7664,7342,1000614.648,yes,2
7665,7343,1000614.648,yes,0
7666,7343,1000614.648,yes,1
7667,7343,1000614.648,yes,2
7668,7344,1000614.648,yes,0
7669,7344,1000614.648,yes,1
7670,7344,1000614.648,yes,2
7671,7345,1000614.648,yes,0
7672,7345,1000614.648,yes,1
7673,7345,1000614.648,yes,2
7674,7346,1000614.648,yes,0
7675,7346,1000614.648,yes,1
7676,7346,1000614.648,yes,2
7677,7347,188922.3919,no,0
7678,7347,102556.4388,no,1
7679,7347,102556.4388,no,2
7680,7348,1511.500698,no,0
7681,7348,25.7705982,no,1
7682,7348,25.7705982,no,2
7683,7349,1000614.648,yes,0
7684,7349,1000614.648,yes,1
7685,7349,1000614.648,yes,2
7686,7350,1000614.648,yes,0
7687,7350,1000614.648,yes,1
7688,7350,1000614.648,yes,2
7689,7351,1000614.648,yes,0
7690,7351,1000614.648,yes,1
7691,7351,1000614.648,yes,2
7692,7352,1000614.648,yes,0
7693,7352,1000614.648,yes,1
7694,7352,1000614.648,yes,2
7695,7353,1000614.648,yes,0
7696,7353,1000614.648,yes,1
7697,7353,1000614.648,yes,2
7698,7354,1265.257601,no,0
7699,7354,1265.257601,no,1
7700,7354,1459.145923,no,2
7701,7355,1000614.648,yes,0
7702,7355,1000614.648,yes,1
7703,7355,1000614.648,yes,2
7704,7356,1000614.648,yes,0
7705,7356,1000614.648,yes,1
7706,7356,1000614.648,yes,2
7707,7357,1000614.648,yes,0
7708,7357,1000614.648,yes,1
7709,7357,1000614.648,yes,2
7710,7358,521383.9632,no,0
7711,7358,521383.9632,no,1
7712,7358,526329.9753,no,2
7713,7359,1000614.648,yes,0
7714,7359,1000614.648,yes,1
7715,7359,1000614.648,yes,2
7716,7360,1000614.648,yes,0
7717,7360,1000614.648,yes,1
7718,7360,1000614.648,yes,2
7719,7361,3923.875016,no,0
7720,7361,3923.875016,no,1
7721,7361,6321.887828,no,2
7722,7362,1000614.648,yes,0
7723,7362,1000614.648,yes,1
7724,7362,1000614.648,yes,2
7725,7363,12633.42593,no,0
7726,7363,12633.42593,no,1
7727,7363,13701.51116,no,2
7728,7364,1000614.648,yes,0
7729,7364,1000614.648,yes,1
7730,7364,1000614.648,yes,2
7731,7366,4687.811586,no,0
7732,7366,4687.811586,no,1
7733,7366,7788.332345,no,2
7734,7367,1000614.648,yes,0
7735,7367,1000614.648,yes,1
7736,7367,1000614.648,yes,2
7737,7368,308.6319316,no,0
7738,7368,308.6319316,no,1
7739,7368,705.0434289,no,2
7740,7369,1000614.648,yes,0
7741,7369,1000614.648,yes,1
7742,7369,1000614.648,yes,2
7743,7370,1000614.648,yes,0
7744,7370,1000614.648,yes,1
7745,7370,1000614.648,yes,2
7746,7371,1000614.648,yes,0
7747,7371,1000614.648,yes,1
7748,7371,1000614.648,yes,2
7749,7372,92234.76711,no,0
7750,7372,60757.69627,no,1
7751,7372,60757.69627,no,2
7752,7373,241.4487994,no,0
7753,7373,241.4487994,no,1
7754,7373,3357.281313,no,2
7755,7375,1000614.648,yes,0
7756,7375,1000614.648,yes,1
7757,7375,1000614.648,yes,2
7758,7376,1381.341493,no,0
7759,7376,1381.341493,no,1
7760,7376,1389.200044,no,2
7761,7377,23727.63772,no,0
7762,7377,23727.63772,no,1
7763,7377,169247.3964,no,2
7764,7378,8833.552017,no,0
7765,7378,1359.105586,no,1
7766,7378,1359.105586,no,2
7767,7379,2606.995466,no,0
7768,7379,2606.995466,no,1
7769,7379,170744.9884,no,2
7770,7380,1000614.648,yes,0
7771,7380,1000614.648,yes,1
7772,7380,1000614.648,yes,2
7773,7381,1000614.648,yes,0
7774,7381,1000614.648,yes,1
7775,7381,1000614.648,yes,2
7776,7383,26029.39037,no,0
7777,7383,24607.91356,no,1
7778,7383,24607.91356,no,2
7779,7384,10387.64259,no,0
7780,7384,2994.12236,no,1
7781,7384,2994.12236,no,2
7782,7385,23862.62789,no,0
7783,7385,23862.62789,no,1
7784,7385,27745.27093,no,2
7785,7386,40104.40569,no,0
7786,7386,40104.40569,no,1
7787,7386,42587.63649,no,2
7788,7387,27146.47422,no,0
7789,7387,27146.47422,no,1
7790,7387,27233.83443,no,2
7791,7388,1000614.648,yes,0
7792,7388,1000614.648,yes,1
7793,7388,1000614.648,yes,2
7794,7389,210776.4323,no,0
7795,7389,210776.4323,no,1
7796,7389,240262.0851,no,2
7797,7390,7310.498934,no,0
7798,7390,7310.498934,no,1
7799,7390,7960.205462,no,2
7800,7391,289163.6234,no,0
7801,7391,289163.6234,no,1
7802,7391,289238.5668,no,2
7803,7392,1000614.648,yes,0
7804,7392,1000614.648,yes,1
7805,7392,1000614.648,yes,2
7806,7393,1266.333855,no,0
7807,7393,1041.378395,no,1
7808,7393,1041.378395,no,2
7809,7394,1258.064613,no,0
7810,7394,1029.911978,no,1
7811,7394,1029.911978,no,2
7812,7395,14297.60107,no,0
7813,7395,13741.17023,no,1
7814,7395,13741.17023,no,2
7815,7396,1000614.648,yes,0
7816,7396,1000614.648,yes,1
7817,7396,1000614.648,yes,2
7818,7397,1000614.648,yes,0
7819,7397,1000614.648,yes,1
7820,7397,1000614.648,yes,2
7821,7398,156428.2865,no,0
7822,7398,156428.2865,no,1
7823,7398,163159.5431,no,2
7824,7399,1000614.648,yes,0
7825,7399,1000614.648,yes,1
7826,7399,1000614.648,yes,2
7827,7400,367.9145191,no,0
7828,7400,367.9145191,no,1
7829,7400,410.3214333,no,2
7830,7401,2306.47711,no,0
7831,7401,242.7521594,no,1
7832,7401,242.7521594,no,2
7833,7402,25096.3219,no,0
7834,7402,2026.310516,no,1
7835,7402,2026.310516,no,2
7836,7403,305.6832768,no,0
7837,7403,305.6832768,no,1
7838,7403,428.3941659,no,2
7839,7404,875710.24,no,0
7840,7404,3036.78122,no,1
7841,7404,3036.78122,no,2
7842,7405,1000614.648,yes,0
7843,7405,1000614.648,yes,1
7844,7405,1000614.648,yes,2
7845,7406,7545.174051,no,0
7846,7406,7545.174051,no,1
7847,7406,7996.129107,no,2
7848,7407,1329.591377,no,0
7849,7407,464.6491225,no,1
7850,7407,464.6491225,no,2
7851,7408,16860.15282,no,0
7852,7408,16860.15282,no,1
7853,7408,24489.94941,no,2
7854,7409,23880.22825,no,0
7855,7409,17868.57791,no,1
7856,7409,17868.57791,no,2
7857,7410,71317.35606,no,0
7858,7410,71317.35606,no,1
7859,7410,73897.56508,no,2
7860,7412,36778.31287,no,0
7861,7412,33722.42348,no,1
7862,7412,33722.42348,no,2
7863,7414,1000614.648,yes,0
7864,7414,1000614.648,yes,1
7865,7414,1000614.648,yes,2
7866,7415,1000614.648,yes,0
7867,7415,1000614.648,yes,1
7868,7415,1000614.648,yes,2
7869,7416,1201.085159,no,0
7870,7416,1201.085159,no,1
7871,7416,1201.283816,no,2
7872,7418,389396.6923,no,0
7873,7418,389396.6923,no,1
7874,7418,391302.9803,no,2
7875,7419,1000614.648,yes,0
7876,7419,1000614.648,yes,1
7877,7419,1000614.648,yes,2
7878,7421,5699.909316,no,0
7879,7421,5699.909316,no,1
7880,7421,5896.470347,no,2
7881,7422,1344.957524,no,0
7882,7422,642.7213451,no,1
7883,7422,642.7213451,no,2
7884,7423,3461.055343,no,0
7885,7423,3461.055343,no,1
7886,7423,3548.456761,no,2
7887,7424,44207.63352,no,0
7888,7424,41768.57899,no,1
7889,7424,41768.57899,no,2
7890,7425,1000614.648,yes,0
7891,7425,1000614.648,yes,1
7892,7425,1000614.648,yes,2
7893,7426,16794.24086,no,0
7894,7426,2365.216618,no,1
7895,7426,2365.216618,no,2
7896,7427,420.8963254,no,0
7897,7427,193.8799497,no,1
7898,7427,193.8799497,no,2
7899,7428,670.8388535,no,0
7900,7428,112.0548138,no,1
7901,7428,112.0548138,no,2
7902,7429,1000614.648,yes,0
7903,7429,1000614.648,yes,1
7904,7429,1000614.648,yes,2
7905,7430,68199.18446,no,0
7906,7430,68199.18446,no,1
7907,7430,71646.99792,no,2
7908,7431,1000614.648,yes,0
